0.012449001999999432	1
0.03107676999999942	2
0.05553378399999964	3
0.08399501199999992	4
0.09146748599999999	5
0.9159766389999993	6
0.9322514029999995	7
0.9386394429999996	8
0.9433452869999996	9
0.9447016079999999	10
0.9456036459999995	11
0.9467335989999999	12
0.9549944589999999	13
0.956277719	14
0.9606475489999999	15
0.9613188209999999	16
0.9626413409999994	17
0.9636230349999995	18
0.9636617349999996	19
0.9638794150000001	20
0.9673571539999992	21
0.9678245599999995	22
0.9686599989999998	23
0.9695270149999997	24
0.9708027759999993	25
0.9719588429999995	26
0.9728863789999993	27
0.9731766229999996	28
0.9776939449999995	29
0.9789998449999997	30
0.9823604769999994	31
0.9841918769999998	32
0.9863307069999996	33
0.987272838	34
0.9873760409999992	35
0.9876897909999993	36
0.9903266039999998	37
0.9959093039999996	38
1.0012542629999999	39
1.0136388269999994	40
1.015872345	41
1.4249453769999993	42
1.4536852039999992	43
1.4653378739999994	44
1.4791025969999998	45
1.4978612599999996	46
1.4987940959999992	47
1.5060927879999992	48
1.5784586349999996	49
1.5873662089999998	50
1.598779833	51
1.6086772529999998	52
1.7056655119999995	53
1.719207698	54
1.7398129319999995	55
1.8551760069999998	56
2.9746645139999988	57
3.0261897389999994	58
3.0272976400000005	59
3.030507864999999	60
3.034307289999999	61
3.046269872	62
3.04686594	63
3.0528103570000003	64
3.0580173239999997	65
3.0677924809999997	66
3.925726041999999	67
4.0532850069999995	68
4.731790179999999	69
5.346448317	70
9.613225421	71
12.423554546	72
