0.43348133199999994	1
0.43922290900000016	2
0.44113849799999993	3
0.44264767900000024	4
0.4431084300000001	5
0.4437670960000002	6
0.4449586320000001	7
0.44723513299999995	8
0.4478273760000002	9
0.44881267199999986	10
0.449274827	11
0.45307353799999994	12
0.4535718879999999	13
0.4560940590000002	14
0.45782978100000005	15
0.46047460399999984	16
0.46055584399999994	17
0.46063221200000015	18
0.4610357180000002	19
0.46121488499999996	20
0.46406226800000017	21
0.47012626199999996	22
0.47141959300000025	23
0.47240799099999986	24
0.4913175220000001	25
0.5152049829999998	26
0.5309880009999999	27
0.8053842230000003	28
0.8070456069999996	29
0.8118487650000001	30
0.812843145	31
0.8155914340000003	32
0.8194021980000001	33
0.820498449	34
0.8292894509999997	35
0.8319587790000003	36
0.8376921860000004	37
0.8410636469999999	38
0.8452715500000001	39
0.8500489039999999	40
0.8554521290000001	41
0.8586225950000004	42
0.8587909320000002	43
0.8622720989999997	44
0.865060674	45
0.8822000569999999	46
0.889500682	47
0.9054873970000004	48
0.929157403	49
0.943069259	50
1.4845106749999997	51
1.504888755	52
1.5193329949999996	53
1.5212145280000002	54
1.5317956460000004	55
1.5461562470000003	56
1.5757503920000002	57
1.577213388	58
1.5882372830000002	59
1.623192537	60
