0.033661772999999506	1
0.048657897000000006	2
0.17341939699999998	3
0.20582418199999974	4
0.21066500899999951	5
0.21357300499999976	6
0.23423321099999939	7
0.23537836399999978	8
0.24644383399999992	9
0.24795899399999932	10
0.35801845999999937	11
0.38960759199999995	12
0.45836029999999983	13
0.47775912100000006	14
0.5350215449999993	15
0.5753821499999994	16
0.7262581279999996	17
0.7455333779999993	18
0.7576882169999992	19
0.7621990959999998	20
1.973992055	21
2.38904797	22
2.5686025469999993	23
2.603711043999999	24
2.6231860969999996	25
2.715034530999999	26
2.740583741	27
3.112253847	28
3.172661284	29
3.223082367	30
3.3310697289999993	31
3.34449886	32
3.4163424439999996	33
3.573574164	34
3.576635870999999	35
3.6264873289999997	36
3.6269280889999997	37
3.63848254	38
3.6797801569999997	39
3.7122793190000003	40
3.738765836999999	41
3.776954433	42
3.809159955	43
3.870371079	44
3.927979854	45
3.9432281269999994	46
4.041612963	47
4.06608441	48
4.0865688250000005	49
4.191435103	50
4.236996626	51
4.252338067	52
4.29987972	53
4.466053265999999	54
4.613169439	55
4.679977633	56
4.740233172	57
5.152061418999999	58
5.38939815	59
5.478978285	60
5.522194003999999	61
5.708942344999999	62
6.147375639	63
6.183068860999999	64
6.189026252	65
6.567572512	66
6.80274884	67
6.81325097	68
6.942590743	69
7.314700453	70
7.606608027	71
7.709866114	72
8.35648872	73
8.463128474	74
8.887036630999999	75
8.950386822999999	76
8.980863234	77
9.086856746	78
9.135903318	79
9.467998439	80
9.880988518999999	81
9.948461298	82
10.80053867	83
11.470897661	84
12.011936620999998	85
12.094595272000001	86
12.110301018	87
12.853107224	88
14.259473440999999	89
14.339948165000001	90
14.464070595	91
14.758010827999998	92
15.193884012	93
15.496086436	94
16.174032964	95
16.353309781	96
17.482585191	97
17.555482079999997	98
18.163039060000003	99
18.219758927	100
19.745200973000003	101
20.037486518999998	102
20.381220421000002	103
20.841120377000003	104
22.280453293999997	105
22.475020352999998	106
22.750677150999998	107
24.793961445	108
25.350910018999997	109
25.407348806	110
25.803805967000002	111
26.215589305	112
27.575691845999998	113
27.782583373	114
27.827061483	115
29.027320548999995	116
30.001175574	117
30.240713528999997	118
30.5463174	119
31.738355626	120
32.744123685999995	121
34.358921527	122
36.847132539	123
39.935518169999995	124
40.61180751	125
41.81005936	126
43.975758911999996	127
44.239027766	128
46.416886485	129
51.844897961	130
60.438062697	131
64.721368987	132
73.994640933	133
78.568027111	134
84.612041171	135
90.403405256	136
99.763706909	137
107.87089199200001	138
113.89444193	139
116.706956683	140
126.925419296	141
130.956017858	142
138.835238962	143
144.6899473	144
154.82660257700002	145
157.148018839	146
165.152661916	147
171.390565282	148
179.948755751	149
188.16555056500002	150
